,FIPs,County,State,Zip_Code,Station
2452,47053,Gibson County,TN,38220,KPHT
2453,47055,Giles County,TN,38474,KMRC
2454,47057,Grainger County,TN,37848,KTYS
2455,47059,Greene County,TN,37711,KTRI
2456,47061,Grundy County,TN,37365,KRNC
2457,47063,Hamblen County,TN,37711,KTRI
2458,47065,Hamilton County,TN,37341,KCHA
2459,47067,Hancock County,TN,37765,KTRI
2460,47069,Hardeman County,TN,38075,KMKL
2461,47071,Hardin County,TN,38371,KMKL
2462,47073,Hawkins County,TN,37711,KTRI
2463,47075,Haywood County,TN,38063,KDYR
2464,47077,Henderson County,TN,38371,KMKL
2465,47079,Henry County,TN,38201,KPHT
2466,47081,Hickman County,TN,38454,KMRC
2467,47083,Houston County,TN,37175,KCKV
2468,47085,Humphreys County,TN,37061,KCKV
2469,47087,Jackson County,TN,38551,KSRB
2470,47089,Jefferson County,TN,37813,KTYS
2471,47091,Johnson County,TN,37683,KVJI
2472,47093,Knox County,TN,37909,KTYS
2473,47095,Lake County,TN,38080,KDYR
2474,47097,Lauderdale County,TN,38063,KDYR
2475,47099,Lawrence County,TN,38469,KMSL
2476,47101,Lewis County,TN,38474,KMRC
2477,47103,Lincoln County,TN,38488,KMDQ
2478,47105,Loudon County,TN,37885,KTYS
2479,47107,McMinn County,TN,37880,KCSV
2480,47109,McNairy County,TN,38379,KCRX
2481,47111,Macon County,TN,37074,KBNA
2482,47113,Madison County,TN,38006,KMKL
2483,47115,Marion County,TN,37365,KRNC
2484,47117,Marshall County,TN,37060,KSYI
2485,47119,Maury County,TN,38474,KMRC
2486,47121,Meigs County,TN,37880,KCSV
2487,47123,Monroe County,TN,37385,KRHP
2488,47125,Montgomery County,TN,37052,KCKV
2489,47127,Moore County,TN,37352,KBGF
2490,47129,Morgan County,TN,37872,KTYS
2491,47131,Obion County,TN,38271,KUCY
2492,47133,Overton County,TN,38580,KSRB
2493,47135,Perry County,TN,37033,KMRC
2494,47137,Pickett County,TN,38543,KSRB
2495,47139,Polk County,TN,37307,KCHA
2496,47141,Putnam County,TN,38506,KSRB
2497,47143,Rhea County,TN,37381,KCSV
2498,47145,Roane County,TN,37880,KCSV
2499,47147,Robertson County,TN,37073,KBNA
2500,47149,Rutherford County,TN,37060,KSYI
2501,47151,Scott County,TN,37755,KTYS
2502,47153,Sequatchie County,TN,37379,KCHA
2503,47155,Sevier County,TN,37865,KTYS
2504,47157,Shelby County,TN,38134,KMEM
2505,47159,Smith County,TN,37074,KBNA
2506,47161,Stewart County,TN,37175,KCKV
2507,47163,Sullivan County,TN,37659,KTRI
2508,47165,Sumner County,TN,37077,KBNA
2509,47167,Tipton County,TN,38069,KMKL
2510,47169,Trousdale County,TN,37074,KBNA
2511,47171,Unicoi County,TN,37657,KTRI
2512,47173,Union County,TN,37938,KTYS
2513,47175,Van Buren County,TN,37367,KCSV
2514,47177,Warren County,TN,37166,KRNC
2515,47179,Washington County,TN,37659,KTRI
2516,47181,Wayne County,TN,38463,KMSL
2517,47183,Weakley County,TN,38226,KUCY
2518,47185,White County,TN,38506,KSRB
2519,47187,Williamson County,TN,37060,KSYI
2520,47189,Wilson County,TN,37118,KMQY
2521,48001,Anderson County,TX,75779,KPSN
2522,48003,Andrews County,TX,79714,KMAF
2523,48005,Angelina County,TX,75915,KLFK
2524,48007,Aransas County,TX,78382,KRKP
2525,48009,Archer County,TX,76360,KFDR
2526,48011,Armstrong County,TX,79226,KPPA
2527,48013,Atascosa County,TX,78113,KPEZ
2528,48015,Austin County,TX,77833,KCLL
2529,48017,Bailey County,TX,79324,KCVN
2530,48019,Bandera County,TX,78023,KSAT
2531,48021,Bastrop County,TX,78942,KGYB
2532,48023,Baylor County,TX,76380,KLAW
2533,48025,Bee County,TX,78391,KBEA
2534,48027,Bell County,TX,76541,KGRK
2535,48029,Bexar County,TX,78023,KSAT
2536,48031,Blanco County,TX,78635,KSAT
2537,48033,Borden County,TX,79356,KLBB
2538,48035,Bosque County,TX,76633,KACT
2539,48037,Bowie County,TX,75501,KTXK
2540,48039,Brazoria County,TX,77422,KLBX
2541,48041,Brazos County,TX,77840,KCLL
2542,48043,Brewster County,TX,79830,KMRF
2543,48045,Briscoe County,TX,79257,KPVW
2544,48047,Brooks County,TX,78353,KBKS
2545,48049,Brown County,TX,76823,KBWD
2546,48051,Burleson County,TX,77878,KCLL
2547,48053,Burnet County,TX,76550,KLZZ
2548,48055,Caldwell County,TX,78959,KAUS
2549,48057,Calhoun County,TX,77979,KPKV
2550,48059,Callahan County,TX,79504,KABI
2551,48061,Cameron County,TX,78569,KHRL
2552,48063,Camp County,TX,75451,KOSA
2553,48065,Carson County,TX,79080,KPPA
2554,48067,Cass County,TX,75572,KTXK
2555,48069,Castro County,TX,79045,KHRX
2556,48071,Chambers County,TX,77597,KEFD
2557,48073,Cherokee County,TX,75759,KJSO
2558,48075,Childress County,TX,79230,KCDS
2559,48077,Clay County,TX,76305,KSPS
2560,48079,Cochran County,TX,79379,KLBB
2561,48081,Coke County,TX,76945,KSJT
2562,48083,Coleman County,TX,76873,KBBD
2563,48085,Collin County,TX,75098,KTKI
2564,48087,Collingsworth County,TX,79079,KHHF
2565,48089,Colorado County,TX,78933,KCLL
2566,48091,Comal County,TX,78132,KBAZ
2567,48093,Comanche County,TX,76436,KMNZ
2568,48095,Concho County,TX,76855,KSJT
2569,48097,Cooke County,TX,76252,KGLE
2570,48099,Coryell County,TX,76528,KGOP
2571,48101,Cottle County,TX,79223,KCDS
2572,48103,Crane County,TX,79731,KODO
2573,48105,Crockett County,TX,76943,KOZA
2574,48107,Crosby County,TX,79370,KSNK
2575,48109,Culberson County,TX,79847,KELP
2576,48111,Dallam County,TX,79022,KDHT
2577,48113,Dallas County,TX,75043,KHQZ
2578,48115,Dawson County,TX,79713,KBPG
2579,48117,Deaf Smith County,TX,79045,KHRX
2580,48119,Delta County,TX,75469,KGVT
2581,48121,Denton County,TX,75067,KDFW
2582,48123,DeWitt County,TX,77967,KVCT
2583,48125,Dickens County,TX,79256,KCDS
2584,48127,Dimmit County,TX,78827,KCZT
2585,48129,Donley County,TX,79065,KPPA
2586,48131,Duval County,TX,78357,KLRD
2587,48133,Eastland County,TX,76435,KMKN
2588,48135,Ector County,TX,79760,KODO
2589,48137,Edwards County,TX,78833,KECU
2590,48139,Ellis County,TX,75146,KLNC
2591,48141,El Paso County,TX,79836,KELP
2592,48143,Erath County,TX,76436,KMNZ
2593,48145,Falls County,TX,76629,KLHB
2594,48147,Fannin County,TX,75414,KGYI
2595,48149,Fayette County,TX,78942,KGYB
2596,48151,Fisher County,TX,79526,KSNK
2597,48153,Floyd County,TX,79231,KPVW
2598,48155,Foard County,TX,79227,KLAW
2599,48157,Fort Bend County,TX,77469,KSGR
2600,48159,Franklin County,TX,75457,KOSA
2601,48161,Freestone County,TX,75838,KLXY
2602,48163,Frio County,TX,78017,KCOT
2603,48165,Gaines County,TX,79359,KGNC
2604,48167,Galveston County,TX,77510,KGLS
2605,48169,Garza County,TX,79356,KLBB
2606,48171,Gillespie County,TX,78624,KSAT
2607,48173,Glasscock County,TX,79720,KBPG
2608,48175,Goliad County,TX,77960,KVCT
2609,48177,Gonzales County,TX,78959,KAUS
2610,48179,Gray County,TX,79079,KHHF
2611,48181,Grayson County,TX,75021,KGYI
2612,48183,Gregg County,TX,75605,KGGG
2613,48185,Grimes County,TX,77356,KCXO
2614,48187,Guadalupe County,TX,78132,KBAZ
2615,48189,Hale County,TX,79064,KPVW
2616,48191,Hall County,TX,79261,KCDS
2617,48193,Hamilton County,TX,76436,KMNZ
2618,48195,Hansford County,TX,79062,KBGD
2619,48197,Hardeman County,TX,79247,KLAW
2620,48199,Hardin County,TX,77585,KBPT
2621,48201,Harris County,TX,77007,KHOU
2622,48203,Harrison County,TX,75605,KGGG
2623,48205,Hartley County,TX,79018,KDUX
2624,48207,Haskell County,TX,79521,KABI
2625,48209,Hays County,TX,78132,KBAZ
2626,48211,Hemphill County,TX,79014,KPYX
2627,48213,Henderson County,TX,75803,KPSN
2628,48215,Hidalgo County,TX,78537,KMFE
2629,48217,Hill County,TX,76055,KINJ
2630,48219,Hockley County,TX,79358,KLBB
2631,48221,Hood County,TX,76035,KGDJ
2632,48223,Hopkins County,TX,75431,KSLR
2633,48225,Houston County,TX,75862,KUTS
2634,48227,Howard County,TX,79511,KBPG
2635,48229,Hudspeth County,TX,79851,MMCS
2636,48231,Hunt County,TX,75474,KGVT
2637,48233,Hutchinson County,TX,79080,KPPA
2638,48235,Irion County,TX,76941,KSJT
2639,48237,Jack County,TX,76449,KRPH
2640,48239,Jackson County,TX,77979,KPKV
2641,48241,Jasper County,TX,75933,KJAS
2642,48243,Jeff Davis County,TX,79734,KMRF
2643,48245,Jefferson County,TX,77702,KBPT
2644,48247,Jim Hogg County,TX,78582,KMFE
2645,48249,Jim Wells County,TX,78383,KRBO
2646,48251,Johnson County,TX,76059,KCPT
2647,48253,Jones County,TX,79536,KABI
2648,48255,Karnes County,TX,78113,KPEZ
2649,48257,Kaufman County,TX,75114,KHQZ
2650,48259,Kendall County,TX,78004,KSAT
2651,48261,Kenedy County,TX,78385,KBKS
2652,48263,Kent County,TX,79528,KSNK
2653,48265,Kerr County,TX,78055,KERV
2654,48267,Kimble County,TX,76859,KJCT
2655,48269,King County,TX,79236,KCDS
2656,48271,Kinney County,TX,78832,KDRT
2657,48273,Kleberg County,TX,78363,KNQI
2658,48275,Knox County,TX,79227,KLAW
2659,48277,Lamar County,TX,75421,KPRX
2660,48279,Lamb County,TX,79064,KPVW
2661,48281,Lampasas County,TX,76550,KLZZ
2662,48283,La Salle County,TX,78001,KCOT
2663,48285,Lavaca County,TX,77986,KAUS
2664,48287,Lee County,TX,78942,KGYB
2665,48289,Leon County,TX,75833,KPSN
2666,48291,Liberty County,TX,77371,KCXO
2667,48293,Limestone County,TX,75838,KLXY
2668,48295,Lipscomb County,TX,79005,KPYX
2669,48297,Live Oak County,TX,78102,KBEA
2670,48299,Llano County,TX,76885,KAQO
2671,48301,Loving County,TX,79754,KPEQ
2672,48303,Lubbock County,TX,79499,KLBB
2673,48305,Lynn County,TX,79356,KLBB
2674,48307,McCulloch County,TX,76852,KBBD
2675,48309,McLennan County,TX,76705,KACT
2676,48311,McMullen County,TX,78071,KBEA
2677,48313,Madison County,TX,77871,KLHB
2678,48315,Marion County,TX,75630,KJXI
2679,48317,Martin County,TX,79782,KMDD
2680,48319,Mason County,TX,76869,KAQO
2681,48321,Matagorda County,TX,77422,KLBX
2682,48323,Maverick County,TX,78852,KLBX
2683,48325,Medina County,TX,78023,KSAT
2684,48327,Menard County,TX,76859,KJCT
2685,48329,Midland County,TX,79708,KMAF
2686,48331,Milam County,TX,76569,KTPL
2687,48333,Mills County,TX,76864,KBWD
2688,48335,Mitchell County,TX,79512,KSNK
2689,48337,Montague County,TX,76225,KLUD
2690,48339,Montgomery County,TX,77381,KDWH
2691,48341,Moore County,TX,79018,KDUX
2692,48343,Morris County,TX,75638,KOSA
2693,48345,Motley County,TX,79256,KCDS
2694,48347,Nacogdoches County,TX,75788,KJSO
2695,48349,Navarro County,TX,75109,KCRS
2696,48351,Newton County,TX,75933,KJAS
2697,48353,Nolan County,TX,79532,KSNK
2698,48355,Nueces County,TX,78418,KNGP
2699,48357,Ochiltree County,TX,79070,KPYX
2700,48359,Oldham County,TX,79098,KHRX
2701,48361,Orange County,TX,77632,KORG
2702,48363,Palo Pinto County,TX,76449,KRPH
2703,48365,Panola County,TX,75639,KASL
2704,48367,Parker County,TX,76085,KNFW
2705,48369,Parmer County,TX,79035,KCVN
2706,48371,Pecos County,TX,79740,KMGN
2707,48373,Polk County,TX,77350,KLFK
2708,48375,Potter County,TX,79103,KAMA
2709,48377,Presidio County,TX,79845,MMCU
2710,48379,Rains County,TX,75472,KGVT
2711,48381,Randall County,TX,79103,KAMA
2712,48383,Reagan County,TX,79739,KMDD
2713,48385,Real County,TX,78833,KECU
2714,48387,Red River County,TX,75416,KPRX
2715,48389,Reeves County,TX,79718,KPEQ
2716,48391,Refugio County,TX,77990,KPKV
2717,48393,Roberts County,TX,79065,KPPA
2718,48395,Robertson County,TX,76629,KLHB
2719,48397,Rockwall County,TX,75098,KTKI
2720,48399,Runnels County,TX,76821,KCOM
2721,48401,Rusk County,TX,75669,KRFI
2722,48403,Sabine County,TX,75930,KJAS
2723,48405,San Augustine County,TX,75929,KLFK
2724,48407,San Jacinto County,TX,77371,KCXO
2725,48409,San Patricio County,TX,78335,KCRP
2726,48411,San Saba County,TX,76871,KBBD
2727,48413,Schleicher County,TX,76936,KSOA
2728,48415,Scurry County,TX,79512,KSNK
2729,48417,Shackelford County,TX,79504,KABI
2730,48419,Shelby County,TX,75973,KOCH
2731,48421,Sherman County,TX,79022,KDHT
2732,48423,Smith County,TX,75704,KTYR
2733,48425,Somervell County,TX,76043,KGDJ
2734,48427,Starr County,TX,78582,KMFE
2735,48429,Stephens County,TX,76424,KBKD
2736,48431,Sterling County,TX,76951,KBPG
2737,48433,Stonewall County,TX,79502,KSWW
2738,48435,Sutton County,TX,76874,KJCT
2739,48437,Swisher County,TX,79042,KHRX
2740,48439,Tarrant County,TX,76114,KNFW
2741,48441,Taylor County,TX,79536,KABI
2742,48443,Terrell County,TX,79735,KFST
2743,48445,Terry County,TX,79359,KGNC
2744,48447,Throckmorton County,TX,76372,KRPH
2745,48449,Titus County,TX,75493,KOSA
2746,48451,Tom Green County,TX,76939,KSJT
2747,48453,Travis County,TX,78641,KRYW
2748,48455,Trinity County,TX,75862,KUTS
2749,48457,Tyler County,TX,75936,KLFK
2750,48459,Upshur County,TX,75605,KGGG
2751,48461,Upton County,TX,79755,KMAF
2752,48463,Uvalde County,TX,78833,KECU
2753,48465,Val Verde County,TX,78842,KDRT
2754,48467,Van Zandt County,TX,75474,KGVT
2755,48469,Victoria County,TX,77979,KPKV
2756,48471,Walker County,TX,75862,KUTS
2757,48473,Waller County,TX,77466,KSGR
2758,48475,Ward County,TX,79777,KPEQ
2759,48477,Washington County,TX,77833,KCLL
2760,48479,Webb County,TX,78045,KLRD
2761,48481,Wharton County,TX,77488,KARM
2762,48483,Wheeler County,TX,79079,KHHF
2763,48485,Wichita County,TX,76301,KSPS
2764,48487,Wilbarger County,TX,76360,KFDR
2765,48489,Willacy County,TX,78569,KHRL
2766,48491,Williamson County,TX,78633,KGTU
2767,48493,Wilson County,TX,78113,KPEZ
2768,48495,Winkler County,TX,79789,KINK
2769,48497,Wise County,TX,76073,KXBP
2770,48499,Wood County,TX,75431,KSLR
2771,48501,Yoakum County,TX,79376,KGNC
2772,48503,Young County,TX,76424,KBKD
2773,48505,Zapata County,TX,78584,KAPY
2774,48507,Zavala County,TX,78061,KCOT
2775,49001,Beaver County,UT,84752,KCDC
2776,49003,Box Elder County,UT,84307,KLGU
2777,49005,Cache County,UT,84321,KLGU
2778,49007,Carbon County,UT,84501,KPUC
2779,49009,Daggett County,UT,84046,KRKS
2780,49011,Davis County,UT,84054,KSLC
2781,49013,Duchesne County,UT,84031,KPVU
2782,49015,Emery County,UT,84501,KPUC
2783,49017,Garfield County,UT,84716,KBCE
2784,49019,Grand County,UT,84515,KGJT
2785,49021,Iron County,UT,84781,KSGU
2786,49023,Juab County,UT,84639,KPVU
2787,49025,Kane County,UT,84758,KKNB
2788,49027,Millard County,UT,84635,KRIF
2789,49029,Morgan County,UT,84018,KEVW
2790,49031,Piute County,UT,84750,KRIF
2791,49033,Rich County,UT,84064,KEVW
2792,49035,Salt Lake County,UT,84070,KSLC
2793,49037,San Juan County,UT,84533,KPGA
2794,49039,Sanpete County,UT,84629,KPUC
2795,49041,Sevier County,UT,84739,KRIF
2796,49043,Summit County,UT,84033,KSLC
2797,49045,Tooele County,UT,84074,KSLC
2798,49047,Uintah County,UT,84079,KVEL
2799,49049,Utah County,UT,84043,KPVU
2800,49051,Wasatch County,UT,84604,KPVU
2801,49053,Washington County,UT,84779,KSGU
2802,49055,Wayne County,UT,84715,KRIF
2803,49057,Weber County,UT,84310,KOGD
2804,50001,Addison County,VT,5733,KRUT
2805,50003,Bennington County,VT,5255,KRUT
2806,50005,Caledonia County,VT,5680,KBTV
2807,50007,Chittenden County,VT,5403,KBTV
2808,50009,Essex County,VT,5858,KBTV
2809,50011,Franklin County,VT,5450,KBTV
2810,50013,Grand Isle County,VT,5486,KPBG
2811,50015,Lamoille County,VT,5442,KBTV
2812,50017,Orange County,VT,5061,KLEB
2813,50019,Orleans County,VT,5680,KBTV
2814,50021,Rutland County,VT,5733,KRUT
2815,50023,Washington County,VT,5602,KBTV
2816,50025,Windham County,VT,5342,KALB
2817,50027,Windsor County,VT,5089,KLEB
2818,51001,Accomack County,VA,23301,KMFV
2819,51003,Albemarle County,VA,22911,KCHO
2820,51005,Alleghany County,VA,24457,KHSP
2821,51007,Amelia County,VA,23083,KFVX
2822,51009,Amherst County,VA,22967,KLYH
2823,51011,Appomattox County,VA,24504,KLYH
2824,51013,Arlington County,VA,22205,KDCA
2825,51015,Augusta County,VA,22920,KSHD
2826,51017,Bath County,VA,24460,KHSP
2827,51019,Bedford County,VA,24104,KLYH
2828,51021,Bland County,VA,24084,KPSK
2829,51023,Botetourt County,VA,24012,KROA
2830,51025,Brunswick County,VA,23887,KAVC
2831,51027,Buchanan County,VA,24634,KJFZ
2832,51029,Buckingham County,VA,23936,KFVX
2833,51031,Campbell County,VA,24504,KLYH
2834,51033,Caroline County,VA,22427,KOFP
2835,51035,Carroll County,VA,24330,KHLX
2836,51036,Charles City County,VA,23030,KRIC
2837,51037,Charlotte County,VA,23937,KLYH
2838,51041,Chesterfield County,VA,23224,KRIC
2839,51043,Clarke County,VA,22630,KFRR
2840,51045,Craig County,VA,24128,KBCB
2841,51047,Culpeper County,VA,20186,KHWY
2842,51049,Cumberland County,VA,23936,KFVX
2843,51051,Dickenson County,VA,24237,KLNP
2844,51053,Dinwiddie County,VA,23833,KPTB
2845,51057,Essex County,VA,22438,KXSA
2846,51059,Fairfax County,VA,20171,KIAD
2847,51061,Fauquier County,VA,22406,KRMN
2848,51063,Floyd County,VA,24091,KBCB
2849,51065,Fluvanna County,VA,22963,KCHO
2850,51067,Franklin County,VA,24014,KROA
2851,51069,Frederick County,VA,22601,KOKV
2852,51071,Giles County,VA,24315,KBLF
2853,51073,Gloucester County,VA,23001,KPHF
2854,51075,Goochland County,VA,23065,KLKU
2855,51077,Grayson County,VA,24330,KHLX
2856,51079,Greene County,VA,22935,KCHO
2857,51081,Greensville County,VA,23887,KAVC
2858,51083,Halifax County,VA,24534,KLYH
2859,51085,Hanover County,VA,23059,KOFP
2860,51087,Henrico County,VA,23030,KRIC
2861,51089,Henry County,VA,24133,KMTV
2862,51091,Highland County,VA,24413,KEKN
2863,51093,Isle of Wight County,VA,23314,KPHF
2864,51095,James City County,VA,23185,KFYJ
2865,51097,King and Queen County,VA,23156,KFYJ
2866,51099,King George County,VA,22451,KDCA
2867,51101,King William County,VA,23086,KXSA
2868,51103,Lancaster County,VA,22523,KXSA
2869,51105,Lee County,VA,24219,KLNP
2870,51107,Loudoun County,VA,20160,KIAD
2871,51109,Louisa County,VA,23065,KLKU
2872,51111,Lunenburg County,VA,23944,KAVC
2873,51113,Madison County,VA,22709,KOMH
2874,51115,Mathews County,VA,23068,KFYJ
2875,51117,Mecklenburg County,VA,23919,KAVC
2876,51119,Middlesex County,VA,23071,KFYJ
2877,51121,Montgomery County,VA,24068,KROA
2878,51125,Nelson County,VA,22920,KSHD
2879,51127,New Kent County,VA,23140,KFYJ
2880,51131,Northampton County,VA,23307,KMFV
2881,51133,Northumberland County,VA,22460,KXSA
2882,51135,Nottoway County,VA,23083,KFVX
2883,51137,Orange County,VA,23093,KLKU
2884,51139,Page County,VA,22827,KSHD
2885,51141,Patrick County,VA,24133,KMTV
2886,51143,Pittsylvania County,VA,24069,KDAN
2887,51145,Powhatan County,VA,23113,KOFP
2888,51147,Prince Edward County,VA,23922,KFVX
2889,51149,Prince George County,VA,23803,KPTB
2890,51153,Prince William County,VA,20155,KHEF
2891,51155,Pulaski County,VA,24084,KPSK
2892,51157,Rappahannock County,VA,22630,KFRR
2893,51159,Richmond County,VA,22460,KXSA
2894,51161,Roanoke County,VA,24014,KROA
2895,51163,Rockbridge County,VA,24579,KLYH
2896,51165,Rockingham County,VA,22801,KSHD
2897,51167,Russell County,VA,24237,KLNP
2898,51169,Scott County,VA,24221,KTRI
2899,51171,Shenandoah County,VA,22645,KFRR
2900,51173,Smyth County,VA,24311,KMKJ
2901,51175,Southampton County,VA,23867,KEMV
2902,51177,Spotsylvania County,VA,22408,KEZF
2903,51179,Stafford County,VA,22406,KRMN
2904,51181,Surry County,VA,23846,KAKQ
2905,51183,Sussex County,VA,23867,KEMV
2906,51185,Tazewell County,VA,24630,KJFZ
2907,51187,Warren County,VA,22630,KFRR
2908,51191,Washington County,VA,24212,KTRI
2909,51193,Westmoreland County,VA,22572,KXSA
2910,51195,Wise County,VA,24219,KLNP
2911,51197,Wythe County,VA,24324,KPSK
2912,51199,York County,VA,23185,KFYJ
2913,51510,Alexandria city,VA,22305,KDCA
2914,51520,Bristol city,VA,24203,KTRI
2915,51530,Buena Vista city,VA,24416,KHSP
2916,51540,Charlottesville city,VA,22903,KCHO
2917,51550,Chesapeake city,VA,23323,KCPK
2918,51570,Colonial Heights city,VA,23834,KPTB
2919,51580,Covington city,VA,24426,KHSP
2920,51590,Danville city,VA,24540,KDAN
2921,51595,Emporia city,VA,23847,KEMV
2922,51600,Fairfax city,VA,22030,KIAD
2923,51610,Falls Church city,VA,22205,KDCA
2924,51620,Franklin city,VA,23851,KFKN
2925,51630,Fredericksburg city,VA,22408,KEZF
2926,51640,Galax city,VA,24333,KHLX
2927,51650,Hampton city,VA,23607,KLFI
2928,51660,Harrisonburg city,VA,22801,KSHD
2929,51670,Hopewell city,VA,23860,KPTB
2930,51678,Lexington city,VA,24450,KHSP
2931,51680,Lynchburg city,VA,24515,KLYH
2932,51683,Manassas city,VA,20110,KHEF
2933,51685,Manassas Park city,VA,20111,KHEF
2934,51690,Martinsville city,VA,24112,KMTV
2935,51700,Newport News city,VA,23606,KPHF
2936,51710,Norfolk city,VA,23505,KNGU
2937,51720,Norton city,VA,24273,KLNP
2938,51730,Petersburg city,VA,23803,KPTB
2939,51735,Poquoson city,VA,23662,KLFI
2940,51740,Portsmouth city,VA,23708,KNGU
2941,51750,Radford city,VA,24129,KPSK
2942,51760,Richmond city,VA,23222,KRIC
2943,51770,Roanoke city,VA,24014,KROA
2944,51775,Salem city,VA,24153,KROA
2945,51790,Staunton city,VA,24402,KSHD
2946,51800,Suffolk city,VA,23432,KSFQ
2947,51810,Virginia Beach city,VA,23453,KNTU
2948,51820,Waynesboro city,VA,22980,KSHD
2949,51830,Williamsburg city,VA,23185,KFYJ
2950,51840,Winchester city,VA,22601,KOKV
2951,53001,Adams County,WA,98857,KMWH
2952,53003,Asotin County,WA,99402,KLWS
2953,53005,Benton County,WA,99354,KRLD
2954,53007,Chelan County,WA,98828,KEAT
2955,53009,Clallam County,WA,98381,KEAT
2956,53011,Clark County,WA,98606,KPDX
2957,53013,Columbia County,WA,99328,KALW
2958,53015,Cowlitz County,WA,98601,KPDX
2959,53017,Douglas County,WA,98858,KEAT
2960,53019,Ferry County,WA,99121,KPSC
2961,53021,Franklin County,WA,99330,KPSC
2962,53023,Garfield County,WA,99328,KALW
2963,53025,Grant County,WA,98857,KMWH
2964,53027,Grays Harbor County,WA,98537,KSEA
2965,53029,Island County,WA,98249,KSEA
2966,53031,Jefferson County,WA,98320,KSEA
2967,53033,King County,WA,98102,KSEA
2968,53035,Kitsap County,WA,98359,KSEA
2969,53037,Kittitas County,WA,98828,KEAT
2970,53039,Klickitat County,WA,98623,KPDX
2971,53041,Lewis County,WA,98539,KSEA
2972,53043,Lincoln County,WA,99032,KGEG
2973,53045,Mason County,WA,98563,KSEA
2974,53047,Okanogan County,WA,98862,KSEA
2975,53049,Pacific County,WA,98614,KPDX
2976,53051,Pend Oreille County,WA,99006,KGEG
2977,53053,Pierce County,WA,98328,KSEA
2978,53055,San Juan County,WA,98286,KFHR
2979,53057,Skagit County,WA,98274,KBLI
2980,53059,Skamania County,WA,98671,KPDX
2981,53061,Snohomish County,WA,98270,KSEA
2982,53063,Spokane County,WA,99006,KGEG
2983,53065,Stevens County,WA,99006,KGEG
2984,53067,Thurston County,WA,98505,KSEA
2985,53069,Wahkiakum County,WA,98621,KPDX
2986,53071,Walla Walla County,WA,99329,KALW
2987,53073,Whatcom County,WA,98266,KALW
2988,53075,Whitman County,WA,99170,KGEG
2989,53077,Yakima County,WA,98903,KYKM
2990,54001,Barbour County,WV,26267,KCKB
2991,54003,Berkeley County,WV,25411,KHGR
2992,54005,Boone County,WV,25529,KCRW
2993,54007,Braxton County,WV,26412,KCKB
2994,54009,Brooke County,WV,26070,KPIT
2995,54011,Cabell County,WV,25504,KHTS
2996,54013,Calhoun County,WV,25235,KCRW
2997,54015,Clay County,WV,25235,KCRW
2998,54017,Doddridge County,WV,26321,KCKB
2999,54019,Fayette County,WV,26680,KLWB
3000,54021,Gilmer County,WV,26412,KCKB
3001,54023,Grant County,WV,26866,KSHD
3002,54025,Greenbrier County,WV,24977,KLWB
3003,54027,Hampshire County,WV,25434,KHGR
3004,54029,Hancock County,WV,26047,KPIT
3005,54031,Hardy County,WV,26838,KSHD
3006,54033,Harrison County,WV,26323,KCKB
3007,54035,Jackson County,WV,25252,KCRW
3008,54037,Jefferson County,WV,25414,KHGR
3009,54039,Kanawha County,WV,25071,KCRW
3010,54041,Lewis County,WV,26321,KCKB
3011,54043,Lincoln County,WV,25523,KHTS
3012,54045,Logan County,WV,25617,KCRW
3013,54047,McDowell County,WV,24862,KCRW
3014,54049,Marion County,WV,26563,KCKB
3015,54051,Marshall County,WV,26036,KPIT
3016,54053,Mason County,WV,25515,KHTS
3017,54055,Mercer County,WV,24701,KLWB
3018,54057,Mineral County,WV,26767,KJST
3019,54059,Mingo County,WV,25678,KCRW
3020,54061,Monongalia County,WV,26505,KMGW
3021,54063,Monroe County,WV,24963,KLWB
3022,54065,Morgan County,WV,25411,KHGR
3023,54067,Nicholas County,WV,26205,KLWB
3024,54069,Ohio County,WV,26070,KPIT
3025,54071,Pendleton County,WV,26807,KSHD
3026,54073,Pleasants County,WV,26170,KPKB
3027,54075,Pocahontas County,WV,24924,KLWB
3028,54077,Preston County,WV,26287,KCKB
3029,54079,Putnam County,WV,25312,KCRW
3030,54081,Raleigh County,WV,25140,KCRW
3031,54083,Randolph County,WV,26267,KCKB
3032,54085,Ritchie County,WV,26170,KPKB
3033,54087,Roane County,WV,25071,KCRW
3034,54089,Summers County,WV,24963,KLWB
3035,54091,Taylor County,WV,26330,KCKB
3036,54093,Tucker County,WV,26287,KCKB
3037,54095,Tyler County,WV,26170,KPKB
3038,54097,Upshur County,WV,26267,KCKB
3039,54099,Wayne County,WV,25504,KHTS
3040,54101,Webster County,WV,26217,KCKB
3041,54103,Wetzel County,WV,26033,KMGW
3042,54105,Wirt County,WV,25252,KCRW
3043,54107,Wood County,WV,26169,KPKB
3044,54109,Wyoming County,WV,24870,KCRW
3045,55001,Adams County,WI,53936,KMSN
3046,55003,Ashland County,WI,54559,KIWD
3047,55005,Barron County,WI,54004,KEAU
3048,55007,Bayfield County,WI,54891,KIWD
3049,55009,Brown County,WI,54324,KGRB
3050,55011,Buffalo County,WI,54622,KLSE
3051,55013,Burnett County,WI,54830,KDLH
3052,55015,Calumet County,WI,53088,KATW
3053,55017,Chippewa County,WI,54748,KEAU
3054,55019,Clark County,WI,54446,KCWA
3055,55021,Columbia County,WI,53932,KMSN
3056,55023,Crawford County,WI,54657,KLSE
